timestamp,race_id,state,county,trump_votes,biden_votes,other_votes,precincts_total,precints_reporting,delta,cont
2020-11-04 19:27:06,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 19:30:23,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 19:33:39,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 19:40:12,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 19:45:07,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 19:51:40,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 19:56:28,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 19:59:44,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 20:03:01,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 20:07:56,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 20:14:28,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 20:17:45,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 20:20:55,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 20:22:33,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 22:29:55,5160,Maine 02,Hancock,27035,36286,1782,78,0,-12082,True
2020-11-04 22:34:49,5160,Maine 02,Hancock,27035,36286,1782,78,0,-27035,True
2020-11-04 16:08:00,5160,Maine 02,Kennebec,20883,16816,1161,32,0,-7846,True
2020-11-04 16:16:12,5160,Maine 02,Kennebec,20883,16816,1161,32,0,-7846,True
2020-11-04 16:19:28,5160,Maine 02,Kennebec,20883,16816,1161,32,0,-7846,True
2020-11-04 16:26:01,5160,Maine 02,Kennebec,20883,16816,1161,32,0,-7846,True
2020-11-04 16:35:51,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 16:40:46,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 16:45:40,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 16:58:46,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 17:06:50,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 17:11:39,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 17:19:50,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 17:29:32,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 17:34:27,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 17:37:43,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 17:47:26,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 18:00:32,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 18:08:43,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 18:13:38,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 18:18:33,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 18:31:40,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 18:41:29,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 18:46:24,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 18:54:35,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:01:08,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:04:25,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:10:57,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:12:36,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:18:55,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:22:12,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:27:06,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:30:23,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:33:39,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:40:12,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:45:07,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:51:40,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:56:28,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 19:59:44,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 20:03:01,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 20:07:56,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 20:14:28,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 20:17:45,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 20:20:55,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 20:22:33,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 22:29:55,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-7846,True
2020-11-04 22:34:49,5160,Maine 02,Kennebec,21443,17392,1183,32,0,-21443,True
2020-11-04 16:08:00,5160,Maine 02,Oxford,31212,25822,1810,74,0,-14817,True
2020-11-04 16:16:12,5160,Maine 02,Oxford,31212,25822,1810,74,0,-14817,True
2020-11-04 16:19:28,5160,Maine 02,Oxford,31212,25822,1810,74,0,-14817,True
2020-11-04 16:26:01,5160,Maine 02,Oxford,31212,25822,1810,74,0,-14817,True
2020-11-04 16:35:51,5160,Maine 02,Oxford,31212,25822,1810,74,0,-14817,True
2020-11-04 16:40:46,5160,Maine 02,Oxford,31212,25822,1810,74,0,-14817,True
2020-11-04 16:45:40,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 16:58:46,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 17:06:50,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 17:11:39,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 17:19:50,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 17:29:32,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 17:34:27,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 17:37:43,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 17:47:26,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 18:00:32,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 18:08:43,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 18:13:38,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 18:18:33,5160,Maine 02,Oxford,31320,25987,1820,74,0,-14817,True
2020-11-04 18:31:40,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 18:41:29,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 18:46:24,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 18:54:35,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:01:08,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:04:25,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:10:57,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:12:36,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:18:55,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:22:12,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:27:06,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:30:23,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:33:39,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:40:12,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:45:07,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:51:40,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:56:28,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:59:44,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:03:01,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:07:56,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:14:28,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:17:45,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:20:55,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:22:33,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 22:29:55,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 22:34:49,5160,Maine 02,Oxford,31925,26522,1851,74,0,-31925,True
2020-11-04 16:08:00,5160,Maine 02,Penobscot,69649,59898,4083,124,0,-29235,True
2020-11-04 16:16:12,5160,Maine 02,Penobscot,69649,59898,4083,124,0,-29235,True
2020-11-04 16:19:28,5160,Maine 02,Penobscot,69649,59898,4083,124,0,-29235,True
2020-11-04 16:26:01,5160,Maine 02,Penobscot,69649,59898,4083,124,0,-29235,True
2020-11-04 16:35:51,5160,Maine 02,Penobscot,69662,59903,4084,124,0,-29235,True
2020-11-04 16:40:46,5160,Maine 02,Penobscot,69662,59903,4084,124,0,-29235,True
2020-11-04 16:45:40,5160,Maine 02,Penobscot,69662,59903,4084,124,0,-29235,True
2020-11-04 16:58:46,5160,Maine 02,Penobscot,70186,60120,4108,124,0,-29235,True
2020-11-04 17:06:50,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:11:39,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:19:50,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:29:32,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:34:27,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:37:43,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:47:26,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:00:32,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:08:43,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:13:38,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:18:33,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:31:40,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:41:29,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:46:24,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:54:35,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:01:08,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:04:25,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:10:57,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:12:36,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:18:55,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:22:12,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:27:06,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:30:23,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:33:39,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:40:12,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:45:07,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:51:40,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:56:28,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:59:44,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:03:01,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:07:56,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:14:28,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:17:45,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:20:55,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:22:33,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29169,True
2020-11-04 22:29:55,5160,Maine 02,Penobscot,72517,62607,4272,124,0,-29235,True
2020-11-04 22:34:49,5160,Maine 02,Penobscot,72517,62607,4272,124,0,-72517,True
2020-11-04 16:08:00,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:16:12,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:19:28,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:26:01,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:35:51,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:40:46,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:45:40,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:58:46,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:06:50,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:11:39,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:19:50,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:29:32,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:34:27,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:37:43,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:47:26,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:00:32,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:08:43,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:13:38,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:18:33,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:31:40,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:41:29,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:46:24,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:54:35,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:01:08,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:04:25,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:10:57,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:12:36,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:18:55,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:22:12,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:27:06,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:30:23,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:33:39,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:40:12,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:45:07,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:51:40,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:56:28,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:59:44,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:03:01,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:07:56,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:14:28,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:17:45,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:20:55,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:22:33,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 22:29:55,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 22:34:49,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-10613,True
2020-11-04 16:08:00,5160,Maine 02,Somerset,26545,16507,1127,68,0,-12786,True
2020-11-04 16:16:12,5160,Maine 02,Somerset,26545,16507,1127,68,0,-12786,True
2020-11-04 16:19:28,5160,Maine 02,Somerset,26545,16507,1127,68,0,-12411,True
2020-11-04 16:26:01,5160,Maine 02,Somerset,26920,16688,1136,68,0,-12786,True
2020-11-04 16:35:51,5160,Maine 02,Somerset,26920,16688,1136,68,0,-12786,True
2020-11-04 16:40:46,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 16:45:40,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 16:58:46,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:06:50,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:11:39,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:19:50,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:29:32,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:34:27,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:37:43,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:47:26,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 18:00:32,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:08:43,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:13:38,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:18:33,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:31:40,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:41:29,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:46:24,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:54:35,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:01:08,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:04:25,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:10:57,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:12:36,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:18:55,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:22:12,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:27:06,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:30:23,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:33:39,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:40:12,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:45:07,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:51:40,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:56:28,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:59:44,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:03:01,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:07:56,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:14:28,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:17:45,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:20:55,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:22:33,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 22:29:55,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 22:34:49,5160,Maine 02,Somerset,28102,17224,1184,68,0,-28102,True
2020-11-04 16:08:00,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:16:12,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:19:28,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:26:01,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:35:51,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:40:46,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:45:40,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:58:46,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:06:50,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:11:39,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:19:50,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:29:32,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:34:27,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:37:43,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:47:26,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:00:32,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:08:43,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:13:38,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:18:33,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:31:40,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:41:29,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:46:24,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:54:35,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:01:08,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:04:25,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:10:57,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:12:36,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:18:55,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:22:12,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:27:06,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:30:23,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:33:39,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:40:12,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:45:07,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:51:40,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:56:28,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:59:44,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:03:01,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:07:56,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:14:28,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:17:45,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:20:55,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:22:33,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 22:29:55,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 22:34:49,5160,Maine 02,Waldo,18926,21508,1720,56,0,-18926,True
2020-11-04 16:08:00,5160,Maine 02,Washington,16152,10302,646,90,0,-7405,True
2020-11-04 16:16:12,5160,Maine 02,Washington,16152,10302,646,90,0,-7405,True
2020-11-04 16:19:28,5160,Maine 02,Washington,16152,10302,646,90,0,-7405,True
2020-11-04 16:26:01,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 16:35:51,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 16:40:46,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 16:45:40,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 16:58:46,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:06:50,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:11:39,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:19:50,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:29:32,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:34:27,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:37:43,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:47:26,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
